customer_ID,Platform,Content,TimeStamp,Sentiment Score,Intent
CUST2025DW,Facebook,Can't wait for my business trip to London! 🛫,2024-12-26 22:59:16,-0.16,Purchase Intent
CUST2025DW,Facebook,Back on the grind at Planet Fitness 🏋️,2025-01-17 07:11:33,-0.56,Complaint
CUST2025AC,Facebook,Can't wait for my business trip to London! 🛫,2025-03-07 05:03:03,-0.71,Purchase Intent
CUST2025RC,Facebook,Back on the grind at Planet Fitness 🏋️,2024-10-07 23:45:53,0.95,Feedback
CUST2025RC,Twitter,Trader Joe's has the best snacks!,2025-02-18 01:13:15,0.51,Feedback
CUST2025RC,Instagram,Just binged the new season on Amazon Prime!,2025-01-13 13:00:37,0.56,General Sentiment
CUST2025JJ,Twitter,GrubHub never disappoints 😋,2024-11-27 16:56:59,0.27,Feedback
CUST2025XM,Facebook,Can't wait for my business trip to London! 🛫,2024-12-04 19:14:04,0.9,Purchase Intent
CUST2025XM,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-12-30 08:27:01,0.71,Feedback
CUST2025XM,Instagram,Canon EOS is perfect for portraits!,2025-02-27 23:29:15,0.42,General Sentiment
CUST2025XM,Instagram,Canon EOS is perfect for portraits!,2024-11-24 08:29:07,0.71,Feedback
CUST2025FB,Facebook,Can't wait for my business trip to London! 🛫,2024-10-20 07:57:29,-0.54,Purchase Intent
CUST2025VI,Instagram,Trader Joe's has the best snacks!,2024-12-25 09:07:54,0.99,Feedback
CUST2025VI,Twitter,Weekly grocery haul from Walmart 🛒,2025-02-12 06:50:01,0.27,General Sentiment
CUST2025VI,Twitter,Can't wait for my business trip to London! 🛫,2025-01-01 11:03:11,-0.42,Purchase Intent
CUST2025WA,Facebook,Trader Joe's has the best snacks!,2024-10-23 22:44:23,-0.65,Feedback
CUST2025WA,Twitter,Retail leasing is the next big move 🏢,2024-09-28 23:06:43,-0.97,Complaint
CUST2025WA,Instagram,Loving my new Gucci outfit! #fashion #luxury,2025-01-26 12:15:27,-0.63,Feedback
CUST2025WA,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2025-01-25 15:48:56,0.37,Feedback
CUST2025WA,Facebook,Finally got the new iPhone! 📱,2025-02-16 18:03:55,0.95,Purchase Intent
CUST2025IK,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-10-10 23:49:00,0.56,General Sentiment
CUST2025IK,Twitter,Can't wait for my business trip to London! 🛫,2025-01-29 13:02:11,0.22,Purchase Intent
CUST2025IK,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-02-14 04:22:37,0.07,General Sentiment
CUST2025BC,Twitter,Shopping spree at Louis Vuitton today 💼✨,2025-02-23 19:14:55,-0.85,Purchase Intent
CUST2025BC,Twitter,Back on the grind at Planet Fitness 🏋️,2024-12-27 13:51:20,-0.92,Complaint
CUST2025BC,Instagram,Loving my new Gucci outfit! #fashion #luxury,2025-03-23 16:36:32,0.54,Feedback
CUST2025BC,Facebook,GrubHub never disappoints 😋,2025-03-22 12:58:31,0.13,Feedback
CUST2025BC,Instagram,Canon EOS is perfect for portraits!,2025-02-27 14:11:27,-0.85,Complaint
CUST2025DZ,Instagram,GrubHub never disappoints 😋,2024-12-02 14:22:15,-0.34,Feedback
CUST2025DZ,Facebook,Test shots with my new Sony Alpha 📸,2024-12-05 05:46:47,-0.6,Complaint
CUST2025DZ,Twitter,Finally got the new iPhone! 📱,2025-01-11 07:26:27,-0.88,Purchase Intent
CUST2025DZ,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-12-14 23:39:32,0.75,Purchase Intent
CUST2025HA,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2025-01-29 09:45:39,0.35,Feedback
CUST2025VT,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-03-17 20:32:26,0.1,General Sentiment
CUST2025VT,Twitter,Back on the grind at Planet Fitness 🏋️,2024-09-28 04:27:40,-0.29,Complaint
CUST2025WV,Instagram,Finally got the new iPhone! 📱,2025-03-04 05:32:45,0.53,Purchase Intent
CUST2025WV,Twitter,Test shots with my new Sony Alpha 📸,2024-11-18 14:18:41,-0.29,Complaint
CUST2025WV,Twitter,GrubHub never disappoints 😋,2024-09-29 11:09:42,-0.98,Feedback
CUST2025WV,Instagram,Finally got the new iPhone! 📱,2025-01-22 15:28:16,0.73,Purchase Intent
CUST2025AS,Twitter,Test shots with my new Sony Alpha 📸,2024-11-14 02:19:50,0.08,General Sentiment
CUST2025OP,Twitter,Just binged the new season on Amazon Prime!,2025-02-19 16:19:59,0.68,Feedback
CUST2025OP,Twitter,Finally got the new iPhone! 📱,2024-11-20 19:05:01,0.1,Purchase Intent
CUST2025ER,Instagram,Test shots with my new Sony Alpha 📸,2024-12-17 07:25:18,0.68,Feedback
CUST2025ER,Twitter,Equinox workouts hit different 💪,2024-11-07 19:30:03,-0.24,Complaint
CUST2025CX,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-11-08 07:32:25,0.55,General Sentiment
CUST2025CX,Twitter,Canon EOS is perfect for portraits!,2024-11-12 10:02:59,-0.96,Complaint
CUST2025CX,Twitter,Shopping spree at Louis Vuitton today 💼✨,2025-02-15 01:09:30,0.96,Purchase Intent
CUST2025ZP,Twitter,GrubHub never disappoints 😋,2025-02-28 19:37:06,0.98,Feedback
CUST2025ZP,Instagram,Canon EOS is perfect for portraits!,2025-03-09 14:30:54,0.7,Feedback
CUST2025ZP,Facebook,Retail leasing is the next big move 🏢,2024-11-26 14:14:03,0.72,Feedback
CUST2025ZP,Facebook,Finally got the new iPhone! 📱,2025-01-24 00:13:53,-0.97,Purchase Intent
CUST2025SR,Twitter,Loving my new Gucci outfit! #fashion #luxury,2025-03-04 21:43:19,0.6,Feedback
CUST2025SR,Facebook,Equinox workouts hit different 💪,2024-12-12 04:42:21,0.94,Feedback
CUST2025SR,Facebook,GrubHub never disappoints 😋,2024-12-04 07:52:10,-0.1,Feedback
CUST2025SR,Instagram,Weekly grocery haul from Walmart 🛒,2025-02-25 16:47:55,-0.24,Complaint
CUST2025SR,Twitter,Shopping spree at Louis Vuitton today 💼✨,2024-11-04 20:40:51,-0.93,Purchase Intent
CUST2025GB,Twitter,Trader Joe's has the best snacks!,2024-11-27 23:23:07,0.97,Feedback
CUST2025PV,Twitter,MacBook setup day! Love it 😍,2025-01-01 15:55:22,-0.19,Purchase Intent
CUST2025PV,Twitter,Exploring some new commercial spaces for my next venture!,2025-01-07 04:14:59,0.76,Feedback
CUST2025MT,Twitter,Can't wait for my business trip to London! 🛫,2025-03-03 11:16:50,-0.09,Purchase Intent
CUST2025MT,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-02-26 11:27:37,0.46,General Sentiment
CUST2025MT,Facebook,MacBook setup day! Love it 😍,2025-03-06 00:56:17,-0.95,Purchase Intent
CUST2025MT,Twitter,Equinox workouts hit different 💪,2024-10-31 06:14:31,-0.22,Complaint
CUST2025JM,Twitter,GrubHub never disappoints 😋,2024-12-07 13:30:20,0.52,Feedback
CUST2025JM,Facebook,Loving my new Gucci outfit! #fashion #luxury,2025-01-16 06:34:54,-0.45,Feedback
CUST2025CY,Instagram,Trader Joe's has the best snacks!,2025-01-15 20:41:54,-0.92,Feedback
CUST2025RY,Twitter,Shopping spree at Louis Vuitton today 💼✨,2024-12-15 16:03:12,0.75,Purchase Intent
CUST2025RY,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-11-15 00:31:53,0.75,Feedback
CUST2025RY,Twitter,Test shots with my new Sony Alpha 📸,2025-02-15 10:36:06,-0.15,General Sentiment
CUST2025RY,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-03-08 05:59:31,0.42,Purchase Intent
CUST2025YL,Twitter,Back on the grind at Planet Fitness 🏋️,2025-01-05 07:26:37,0.41,General Sentiment
CUST2025YL,Instagram,Canon EOS is perfect for portraits!,2024-10-22 17:22:22,0.27,General Sentiment
CUST2025IN,Facebook,Weekly grocery haul from Walmart 🛒,2024-10-20 03:41:53,0.33,General Sentiment
CUST2025IN,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-11-02 14:27:43,0.45,General Sentiment
CUST2025IN,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2025-01-17 21:05:55,-0.84,Feedback
CUST2025IN,Twitter,Shopping spree at Louis Vuitton today 💼✨,2024-11-24 10:19:16,0.52,Purchase Intent
CUST2025IN,Instagram,Just binged the new season on Amazon Prime!,2024-09-30 17:37:54,-0.51,Complaint
CUST2025WG,Twitter,GrubHub never disappoints 😋,2025-03-06 20:07:46,-0.71,Feedback
CUST2025WG,Instagram,Netflix & chill kind of evening 🎬,2024-11-04 00:14:02,-0.47,Complaint
CUST2025WG,Instagram,Equinox workouts hit different 💪,2024-11-24 15:57:59,0.46,General Sentiment
CUST2025WG,Facebook,Trader Joe's has the best snacks!,2024-10-22 12:39:34,-0.09,Feedback
CUST2025WG,Instagram,Trader Joe's has the best snacks!,2024-10-21 23:04:31,0.46,Feedback
CUST2025UO,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2025-03-23 02:04:18,0.28,General Sentiment
CUST2025UO,Facebook,Back on the grind at Planet Fitness 🏋️,2024-10-12 19:26:49,-0.91,Complaint
CUST2025UO,Twitter,Back on the grind at Planet Fitness 🏋️,2025-03-14 17:45:01,0.58,General Sentiment
CUST2025UO,Instagram,Back on the grind at Planet Fitness 🏋️,2025-01-12 22:37:13,-0.73,Complaint
CUST2025TB,Facebook,GrubHub never disappoints 😋,2025-03-10 16:47:18,0.59,Feedback
CUST2025TB,Facebook,Retail leasing is the next big move 🏢,2024-10-11 07:34:55,0.57,General Sentiment
CUST2025TB,Instagram,Test shots with my new Sony Alpha 📸,2025-02-07 07:30:52,0.43,General Sentiment
CUST2025TB,Instagram,Equinox workouts hit different 💪,2024-12-31 21:35:03,0.61,Feedback
CUST2025TB,Twitter,Can't wait for my business trip to London! 🛫,2024-11-21 12:42:02,-0.15,Purchase Intent
CUST2025XL,Facebook,Just binged the new season on Amazon Prime!,2024-10-20 19:00:37,0.42,General Sentiment
CUST2025XL,Instagram,Finally got the new iPhone! 📱,2024-10-16 07:33:32,-0.59,Purchase Intent
CUST2025XL,Instagram,Netflix & chill kind of evening 🎬,2025-03-10 12:07:20,-0.93,Complaint
CUST2025HC,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-02-07 12:24:03,-0.77,Complaint
CUST2025HC,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-12-12 05:39:41,-0.7,Complaint
CUST2025HC,Instagram,MacBook setup day! Love it 😍,2025-01-12 11:59:41,0.32,Purchase Intent
CUST2025HC,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-10-04 14:16:18,0.57,Feedback
CUST2025KM,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-10-13 21:43:41,0.86,Purchase Intent
CUST2025KM,Instagram,Canon EOS is perfect for portraits!,2025-03-03 01:09:56,-0.88,Complaint
CUST2025KM,Facebook,Equinox workouts hit different 💪,2025-03-18 00:53:09,-0.83,Complaint
CUST2025KM,Facebook,Just binged the new season on Amazon Prime!,2024-11-12 06:34:59,0.66,Feedback
CUST2025KM,Instagram,GrubHub never disappoints 😋,2024-12-22 02:40:58,0.6,Feedback
CUST2025UK,Twitter,Back on the grind at Planet Fitness 🏋️,2024-10-23 08:57:34,0.3,General Sentiment
CUST2025UK,Twitter,Finally got the new iPhone! 📱,2025-02-20 17:51:31,0.21,Purchase Intent
CUST2025UK,Instagram,MacBook setup day! Love it 😍,2024-12-10 06:18:12,0.65,Purchase Intent
CUST2025ZO,Facebook,Loving my new Gucci outfit! #fashion #luxury,2025-01-04 09:28:05,0.61,Feedback
CUST2025ZO,Twitter,Trader Joe's has the best snacks!,2024-12-15 15:09:16,0.22,Feedback
CUST2025ZO,Instagram,Finally got the new iPhone! 📱,2024-11-04 20:50:57,0.0,Purchase Intent
CUST2025DY,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-09-24 16:45:47,-0.85,Complaint
CUST2025DY,Twitter,Can't wait for my business trip to London! 🛫,2025-01-05 13:04:25,0.9,Purchase Intent
CUST2025DY,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-11-19 22:02:50,0.15,General Sentiment
CUST2025ZR,Facebook,Exploring some new commercial spaces for my next venture!,2024-12-13 19:25:39,-0.91,Complaint
CUST2025ZR,Twitter,GrubHub never disappoints 😋,2025-02-05 12:25:59,0.58,Feedback
CUST2025ZR,Facebook,Back on the grind at Planet Fitness 🏋️,2024-11-12 14:00:07,-0.76,Complaint
CUST2025ZR,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2024-10-16 22:50:25,-0.83,Feedback
CUST2025QN,Twitter,Trader Joe's has the best snacks!,2024-10-15 10:20:28,0.41,Feedback
CUST2025QN,Instagram,Shopping spree at Louis Vuitton today 💼✨,2024-10-02 21:24:17,0.91,Purchase Intent
CUST2025QN,Instagram,Can't wait for my business trip to London! 🛫,2024-10-04 20:50:02,-0.8,Purchase Intent
CUST2025QN,Instagram,Exploring some new commercial spaces for my next venture!,2024-10-28 00:30:54,0.4,General Sentiment
CUST2025EB,Twitter,Test shots with my new Sony Alpha 📸,2025-03-05 01:16:14,0.69,Feedback
CUST2025EB,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2025-01-08 02:32:52,0.73,Feedback
CUST2025EB,Facebook,Finally got the new iPhone! 📱,2025-01-24 01:58:12,0.48,Purchase Intent
CUST2025EB,Instagram,Test shots with my new Sony Alpha 📸,2025-01-12 13:53:52,0.03,General Sentiment
CUST2025EB,Twitter,Finally got the new iPhone! 📱,2024-11-24 03:52:08,-0.26,Purchase Intent
CUST2025RP,Facebook,Trader Joe's has the best snacks!,2024-11-10 17:32:08,-0.81,Feedback
CUST2025OL,Twitter,GrubHub never disappoints 😋,2025-03-12 20:15:02,-0.41,Feedback
CUST2025OL,Instagram,Trader Joe's has the best snacks!,2024-10-26 04:45:57,-0.02,Feedback
CUST2025OL,Facebook,Exploring some new commercial spaces for my next venture!,2024-11-26 16:26:13,-0.09,General Sentiment
CUST2025UV,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-09-29 04:36:48,0.62,Feedback
CUST2025KS,Instagram,Trader Joe's has the best snacks!,2025-01-15 01:01:14,0.87,Feedback
CUST2025KS,Instagram,Back on the grind at Planet Fitness 🏋️,2024-11-14 10:31:41,-0.05,General Sentiment
CUST2025KS,Instagram,Netflix & chill kind of evening 🎬,2025-02-23 10:13:57,0.36,General Sentiment
CUST2025UB,Instagram,Equinox workouts hit different 💪,2025-01-27 03:24:00,0.61,Feedback
CUST2025WJ,Facebook,Canon EOS is perfect for portraits!,2024-11-02 20:10:17,-0.2,General Sentiment
CUST2025WJ,Instagram,Back on the grind at Planet Fitness 🏋️,2025-01-10 19:46:39,-0.17,General Sentiment
CUST2025WJ,Instagram,Exploring some new commercial spaces for my next venture!,2025-02-07 08:52:49,0.13,General Sentiment
CUST2025WJ,Facebook,Back on the grind at Planet Fitness 🏋️,2024-11-08 22:50:55,-0.56,Complaint
CUST2025WJ,Facebook,Exploring some new commercial spaces for my next venture!,2025-01-17 17:26:56,-0.24,Complaint
CUST2025WK,Twitter,Exploring some new commercial spaces for my next venture!,2025-01-10 05:36:32,-0.7,Complaint
CUST2025WK,Twitter,GrubHub never disappoints 😋,2024-10-11 07:16:39,-0.46,Feedback
CUST2025WK,Instagram,GrubHub never disappoints 😋,2025-03-06 21:08:30,0.41,Feedback
CUST2025MH,Twitter,Canon EOS is perfect for portraits!,2024-10-26 22:50:17,0.14,General Sentiment
CUST2025MH,Twitter,Equinox workouts hit different 💪,2024-11-24 20:04:31,0.54,General Sentiment
CUST2025XS,Twitter,GrubHub never disappoints 😋,2024-10-20 23:52:05,0.84,Feedback
CUST2025XS,Instagram,Retail leasing is the next big move 🏢,2025-03-09 23:36:02,-0.62,Complaint
CUST2025BM,Instagram,Shopping spree at Louis Vuitton today 💼✨,2025-02-19 13:50:21,-0.69,Purchase Intent
CUST2025BM,Instagram,Canon EOS is perfect for portraits!,2025-03-25 02:10:34,0.55,General Sentiment
CUST2025VH,Facebook,Loving my new Gucci outfit! #fashion #luxury,2025-01-24 00:12:03,-0.02,Feedback
CUST2025VH,Facebook,Exploring some new commercial spaces for my next venture!,2024-10-04 12:16:33,0.11,General Sentiment
CUST2025VH,Twitter,Weekly grocery haul from Walmart 🛒,2024-10-02 06:11:49,-0.63,Complaint
CUST2025VH,Facebook,Weekly grocery haul from Walmart 🛒,2025-01-06 15:34:54,-0.03,General Sentiment
CUST2025OJ,Twitter,Test shots with my new Sony Alpha 📸,2024-12-22 02:55:08,0.92,Feedback
CUST2025OJ,Twitter,Back on the grind at Planet Fitness 🏋️,2024-11-08 05:43:12,-0.02,General Sentiment
CUST2025OJ,Facebook,Equinox workouts hit different 💪,2024-10-25 02:58:31,0.06,General Sentiment
CUST2025OJ,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-10-28 06:23:18,-0.08,Purchase Intent
CUST2025MJ,Twitter,Exploring some new commercial spaces for my next venture!,2025-02-19 00:02:23,0.48,General Sentiment
CUST2025MJ,Twitter,Test shots with my new Sony Alpha 📸,2024-09-29 12:06:25,0.78,Feedback
CUST2025MJ,Facebook,Exploring some new commercial spaces for my next venture!,2024-12-30 16:33:05,-0.58,Complaint
CUST2025MJ,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-12-19 02:19:09,0.6,General Sentiment
CUST2025ED,Facebook,Just binged the new season on Amazon Prime!,2025-01-18 01:22:23,0.3,General Sentiment
CUST2025ED,Twitter,Canon EOS is perfect for portraits!,2025-03-07 22:39:12,-0.88,Complaint
CUST2025ED,Facebook,Equinox workouts hit different 💪,2024-10-13 02:32:10,0.39,General Sentiment
CUST2025ED,Twitter,Test shots with my new Sony Alpha 📸,2025-03-15 00:49:14,0.18,General Sentiment
CUST2025ED,Facebook,Canon EOS is perfect for portraits!,2024-11-07 15:37:31,-0.36,Complaint
CUST2025ZL,Facebook,Just binged the new season on Amazon Prime!,2024-10-02 07:58:16,-0.29,Complaint
CUST2025ZL,Instagram,MacBook setup day! Love it 😍,2024-11-08 16:22:09,0.31,Purchase Intent
CUST2025ZL,Facebook,Just binged the new season on Amazon Prime!,2024-12-08 06:37:15,-0.92,Complaint
CUST2025ZL,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-10-16 16:30:14,-0.19,Feedback
CUST2025ZL,Twitter,Exploring some new commercial spaces for my next venture!,2025-01-13 03:10:44,0.53,General Sentiment
CUST2025WW,Facebook,Weekly grocery haul from Walmart 🛒,2024-12-28 08:27:45,0.2,General Sentiment
CUST2025WW,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2025-03-01 17:16:30,0.17,Feedback
CUST2025WW,Instagram,Equinox workouts hit different 💪,2025-03-09 07:21:25,0.66,Feedback
CUST2025BN,Instagram,Back on the grind at Planet Fitness 🏋️,2024-12-10 22:23:29,0.51,General Sentiment
CUST2025BN,Twitter,Retail leasing is the next big move 🏢,2025-03-13 03:27:15,-0.59,Complaint
CUST2025BN,Twitter,Just binged the new season on Amazon Prime!,2024-09-24 18:32:29,-0.15,General Sentiment
CUST2025BN,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-12-31 22:30:09,-0.2,General Sentiment
CUST2025BN,Twitter,Can't wait for my business trip to London! 🛫,2025-01-24 18:06:35,-0.59,Purchase Intent
CUST2025DD,Twitter,Just binged the new season on Amazon Prime!,2025-02-21 12:18:57,-0.85,Complaint
CUST2025DD,Instagram,Trader Joe's has the best snacks!,2024-11-07 17:44:31,-0.81,Feedback
CUST2025DD,Instagram,Just binged the new season on Amazon Prime!,2024-11-25 13:21:10,0.37,General Sentiment
CUST2025DD,Facebook,Equinox workouts hit different 💪,2025-01-02 10:34:04,-0.81,Complaint
CUST2025PS,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-11-05 14:12:22,0.45,General Sentiment
CUST2025PS,Twitter,Can't wait for my business trip to London! 🛫,2024-10-20 10:45:53,-0.97,Purchase Intent
CUST2025PS,Instagram,Weekly grocery haul from Walmart 🛒,2024-12-19 04:13:27,0.72,Feedback
CUST2025PS,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-12-23 01:24:29,-0.62,Complaint
CUST2025PS,Instagram,Exploring some new commercial spaces for my next venture!,2024-10-20 23:31:39,0.99,Feedback
CUST2025VG,Twitter,Canon EOS is perfect for portraits!,2024-11-21 14:39:08,-0.88,Complaint
CUST2025VG,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-12-09 19:59:08,-0.65,Complaint
CUST2025VG,Facebook,GrubHub never disappoints 😋,2025-02-26 00:01:47,-0.91,Feedback
CUST2025VG,Instagram,Shopping spree at Louis Vuitton today 💼✨,2024-12-24 19:55:27,0.67,Purchase Intent
CUST2025VD,Twitter,Shopping spree at Louis Vuitton today 💼✨,2024-12-29 20:36:26,-0.16,Purchase Intent
CUST2025VD,Instagram,MacBook setup day! Love it 😍,2024-10-09 05:59:57,-0.53,Purchase Intent
CUST2025VD,Twitter,Retail leasing is the next big move 🏢,2024-12-29 09:36:21,-0.14,General Sentiment
CUST2025TL,Twitter,Trader Joe's has the best snacks!,2025-01-10 04:51:19,-0.01,Feedback
CUST2025LD,Instagram,Finally got the new iPhone! 📱,2025-01-16 17:50:20,0.24,Purchase Intent
CUST2025LD,Facebook,Retail leasing is the next big move 🏢,2025-01-22 20:56:06,0.95,Feedback
CUST2025LD,Instagram,Finally got the new iPhone! 📱,2025-01-19 07:24:04,-0.49,Purchase Intent
CUST2025VK,Facebook,GrubHub never disappoints 😋,2024-10-17 06:15:46,-0.78,Feedback
CUST2025DG,Facebook,Canon EOS is perfect for portraits!,2024-10-12 13:59:36,0.41,General Sentiment
CUST2025DG,Twitter,Just binged the new season on Amazon Prime!,2024-12-20 20:03:05,-0.82,Complaint
CUST2025DQ,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-12-29 12:07:45,-0.55,Purchase Intent
CUST2025OA,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2025-02-20 19:29:17,0.72,Feedback
CUST2025OA,Facebook,Netflix & chill kind of evening 🎬,2025-02-24 23:07:35,-0.16,General Sentiment
CUST2025OA,Twitter,Finally got the new iPhone! 📱,2025-01-21 05:08:39,0.41,Purchase Intent
CUST2025OA,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-12-02 23:34:12,-0.29,Complaint
CUST2025HN,Twitter,Equinox workouts hit different 💪,2024-12-13 07:59:43,0.29,General Sentiment
CUST2025HN,Facebook,Back on the grind at Planet Fitness 🏋️,2024-11-09 13:16:27,-0.63,Complaint
CUST2025HN,Facebook,Weekly grocery haul from Walmart 🛒,2025-01-30 17:08:45,0.82,Feedback
CUST2025HN,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-03-21 07:27:58,-0.61,Complaint
CUST2025HN,Facebook,GrubHub never disappoints 😋,2025-01-13 10:35:09,0.91,Feedback
CUST2025CB,Facebook,Can't wait for my business trip to London! 🛫,2024-11-19 02:45:29,0.32,Purchase Intent
CUST2025UT,Twitter,Finally got the new iPhone! 📱,2024-12-22 14:32:27,-0.89,Purchase Intent
CUST2025UT,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-10-31 09:32:13,0.05,Feedback
CUST2025UT,Instagram,Netflix & chill kind of evening 🎬,2025-02-14 02:33:01,0.54,General Sentiment
CUST2025UT,Twitter,Canon EOS is perfect for portraits!,2024-12-16 23:41:38,-0.66,Complaint
CUST2025LN,Facebook,Finally got the new iPhone! 📱,2024-11-21 10:23:27,-0.55,Purchase Intent
CUST2025LN,Facebook,Finally got the new iPhone! 📱,2024-12-08 11:53:00,0.87,Purchase Intent
CUST2025KN,Facebook,Test shots with my new Sony Alpha 📸,2024-12-23 23:07:47,0.31,General Sentiment
CUST2025EM,Instagram,Canon EOS is perfect for portraits!,2025-03-12 01:06:11,-0.95,Complaint
CUST2025EM,Instagram,Canon EOS is perfect for portraits!,2025-01-16 16:24:43,0.95,Feedback
CUST2025GL,Facebook,Can't wait for my business trip to London! 🛫,2024-09-28 13:36:32,0.51,Purchase Intent
CUST2025BD,Instagram,Canon EOS is perfect for portraits!,2024-11-04 11:24:26,0.12,General Sentiment
CUST2025BD,Twitter,Loving my new Gucci outfit! #fashion #luxury,2024-10-14 22:08:22,0.95,Feedback
CUST2025EO,Facebook,Weekly grocery haul from Walmart 🛒,2024-10-18 20:49:43,-0.4,Complaint
CUST2025ZZ,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2024-10-24 10:02:22,-0.17,General Sentiment
CUST2025ZZ,Instagram,Back on the grind at Planet Fitness 🏋️,2024-10-15 04:56:49,-0.19,General Sentiment
CUST2025ZZ,Twitter,Canon EOS is perfect for portraits!,2024-12-13 13:52:51,-0.49,Complaint
CUST2025ZZ,Twitter,Finally got the new iPhone! 📱,2025-02-10 03:45:02,0.57,Purchase Intent
CUST2025PE,Facebook,Back on the grind at Planet Fitness 🏋️,2025-01-15 00:11:18,0.25,General Sentiment
CUST2025PE,Instagram,Retail leasing is the next big move 🏢,2025-03-16 12:55:22,0.16,General Sentiment
CUST2025PE,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-12-28 16:46:41,0.69,Feedback
CUST2025PE,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2025-01-13 19:40:53,-0.82,Complaint
CUST2025BO,Twitter,Canon EOS is perfect for portraits!,2025-02-14 15:25:32,0.27,General Sentiment
CUST2025BO,Instagram,Can't wait for my business trip to London! 🛫,2025-01-29 01:55:28,0.37,Purchase Intent
CUST2025BO,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-11-12 14:56:58,0.66,Feedback
CUST2025ZA,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-12-29 22:24:31,-0.43,Feedback
CUST2025ES,Instagram,Netflix & chill kind of evening 🎬,2024-12-20 16:13:10,0.77,Feedback
CUST2025LZ,Facebook,Equinox workouts hit different 💪,2025-03-24 00:22:39,0.31,General Sentiment
CUST2025YM,Facebook,Canon EOS is perfect for portraits!,2025-02-08 05:47:19,0.4,General Sentiment
CUST2025YM,Facebook,Weekly grocery haul from Walmart 🛒,2025-02-09 04:57:58,0.7,Feedback
CUST2025YM,Twitter,Canon EOS is perfect for portraits!,2024-11-02 09:48:28,-0.65,Complaint
CUST2025YM,Twitter,Exploring some new commercial spaces for my next venture!,2025-03-04 01:57:02,-0.31,Complaint
CUST2025YM,Twitter,Can't wait for my business trip to London! 🛫,2024-12-22 01:40:10,-0.89,Purchase Intent
CUST2025EL,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-10-03 04:31:54,-0.48,Feedback
CUST2025EL,Instagram,Retail leasing is the next big move 🏢,2024-11-29 01:25:23,0.49,General Sentiment
CUST2025EL,Facebook,Trader Joe's has the best snacks!,2025-03-20 19:31:59,-0.17,Feedback
CUST2025EL,Instagram,Weekly grocery haul from Walmart 🛒,2024-11-05 09:55:05,-0.98,Complaint
CUST2025EL,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-11-24 23:31:04,0.33,General Sentiment
CUST2025XH,Instagram,Finally got the new iPhone! 📱,2024-10-19 08:13:22,-0.87,Purchase Intent
CUST2025XH,Instagram,Canon EOS is perfect for portraits!,2025-01-19 22:54:22,0.09,General Sentiment
CUST2025XH,Instagram,Equinox workouts hit different 💪,2024-10-21 06:03:48,0.71,Feedback
CUST2025EC,Instagram,Test shots with my new Sony Alpha 📸,2024-11-23 22:17:12,0.5,General Sentiment
CUST2025EC,Facebook,GrubHub never disappoints 😋,2024-12-16 02:46:22,-0.03,Feedback
